seqnames,start,end,width,LoopAnchors,Enhancers,Promoters
chr16,75095673,75096679,1007,NA,NA,NA
chr16,75109932,75110362,431,NA,purple,NA
chr16,75110723,75111157,435,NA,NA,blue
chr16,75112414,75113290,877,NA,NA,blue
chr16,79176899,79177561,663,NA,NA,NA
chr16,79381502,79382012,511,NA,purple,NA
chr16,79417613,79417994,382,NA,NA,NA
chr16,79542083,79542474,392,NA,NA,NA
chr16,81446532,81447445,914,green,NA,NA
chr16,81500913,81501523,611,green,NA,NA
chr16,81512979,81513727,749,green,purple,NA
chr16,81526526,81527344,819,NA,purple,NA
chr16,81730211,81731232,1022,NA,NA,NA
chr16,81842557,81843111,555,NA,purple,NA
chr16,84526574,84527159,586,green,NA,NA
chr16,84616638,84617260,623,NA,NA,NA
chr16,84754200,84754662,463,green,NA,NA
chr16,84947667,84948053,387,NA,NA,NA
chr16,85047028,85047632,605,NA,purple,NA
chr16,85082556,85082959,404,NA,NA,NA
chr16,85134778,85135169,392,NA,NA,blue
chr16,85157700,85159301,1602,NA,NA,NA
chr16,85258170,85258755,586,NA,NA,NA
chr16,85310729,85311609,881,green,NA,NA
chr16,85313000,85313709,710,green,NA,NA
chr16,85329063,85330349,1287,green,NA,NA
chr16,85354489,85355244,756,green,NA,NA
chr16,85370669,85371188,520,green,NA,NA
chr16,85377602,85378118,517,green,NA,NA
chr16,85396489,85397017,529,green,NA,NA
chr16,85451504,85451950,447,green,NA,NA
chr16,85452860,85453518,659,green,NA,NA
chr16,85484616,85485383,768,NA,NA,NA
chr16,85523571,85523877,307,green,NA,NA
chr16,85538294,85538689,396,green,NA,NA
chr16,85566516,85567522,1007,NA,NA,NA
chr16,85603097,85603744,648,NA,NA,NA
chr16,85614892,85615615,724,NA,purple,NA
chr16,85626959,85627452,494,NA,NA,NA
chr16,85651009,85651616,608,NA,NA,NA
chr16,85715251,85715818,568,NA,NA,NA
chr16,85902803,85903890,1088,green,NA,NA
chr16,85983515,85983954,440,NA,NA,NA
chr16,85984912,85985207,296,NA,NA,blue
chr16,87178201,87178619,419,NA,NA,NA
chr16,87435463,87435891,429,NA,NA,NA
chr16,87723355,87723677,323,NA,NA,NA
chr16,87854461,87854791,331,NA,purple,NA
chr16,87954521,87954965,445,NA,purple,NA
chr16,87963264,87964004,741,NA,purple,NA
chr16,87966986,87967367,382,NA,purple,NA
chr16,88069425,88069733,309,NA,NA,NA
chr16,88111079,88111275,197,NA,NA,NA
chr16,88461602,88462015,414,NA,NA,NA
chr16,88470592,88470829,238,NA,NA,NA
chr16,88478080,88478761,682,NA,NA,NA
chr16,88499009,88500619,1611,NA,NA,NA
chr16,88523034,88524293,1260,NA,NA,NA
chr16,88525667,88526178,512,NA,NA,NA
chr16,88527416,88527796,381,NA,NA,NA
chr16,88549854,88550547,694,NA,NA,NA
chr16,88633947,88634441,495,NA,purple,NA
chr16,88651442,88651913,472,NA,NA,blue
chr16,88688069,88688861,793,NA,NA,blue
chr16,88692868,88693272,405,NA,NA,NA
chr16,88745900,88746274,375,green,purple,NA
chr16,88769764,88770058,295,green,NA,NA
chr16,88770421,88770753,333,green,purple,NA
chr16,88773025,88774322,1298,green,purple,NA
chr16,88777745,88778442,698,green,purple,NA
chr16,88791433,88792425,993,green,purple,NA
chr16,88921739,88922066,328,green,purple,NA
chr16,88922401,88923010,610,green,NA,NA
chr16,88939306,88940818,1513,green,NA,blue
chr16,88967000,88968651,1652,green,NA,NA
chr16,88977509,88978397,889,green,NA,blue
chr16,88983401,88984323,923,NA,NA,blue
chr16,88992367,88993307,941,green,NA,NA
chr16,89003238,89003902,665,NA,NA,NA
chr16,89098242,89098892,651,NA,purple,NA
chr16,89118659,89119107,449,NA,NA,NA
chr16,89297887,89298416,530,NA,purple,NA
chr16,89301526,89302064,539,NA,NA,NA
chr16,89317909,89318385,477,green,purple,NA
chr16,89319983,89320774,792,green,NA,blue
chr16,89359187,89360343,1157,green,purple,NA
chr16,89403120,89403528,409,green,purple,NA
chr16,89410500,89411401,902,green,purple,NA
chr16,89435485,89435933,449,NA,purple,NA
chr16,89487992,89488658,667,NA,NA,NA
chr16,89525028,89525583,556,NA,NA,NA
chr16,89668374,89669033,660,NA,NA,NA
chr16,89749634,89750100,467,green,NA,NA
chr16,90106059,90106728,670,NA,NA,blue
chr17,334826,335292,467,NA,NA,NA
chr17,335777,336335,559,NA,NA,NA
chr17,352762,353296,535,NA,NA,blue
chr17,364602,365221,620,NA,NA,NA
chr17,393721,394356,636,NA,NA,NA
chr17,419298,419815,518,green,purple,NA
chr17,1005298,1005967,670,NA,NA,NA
chr17,1033435,1033848,414,NA,NA,NA
chr17,1039374,1040727,1354,NA,purple,NA
chr17,1043587,1044219,633,NA,NA,NA
chr17,1056068,1056606,539,NA,NA,NA
chr17,1110902,1111399,498,NA,purple,NA
chr17,1165153,1165553,401,NA,NA,NA
chr17,1183343,1183782,440,NA,NA,NA
chr17,1256689,1257237,549,green,NA,NA
chr17,1361025,1361464,440,NA,purple,NA
chr17,1447146,1447631,486,NA,NA,NA
chr17,1493207,1493882,676,NA,NA,blue
chr17,1604756,1605227,472,NA,NA,blue
chr17,1625014,1626059,1046,NA,NA,NA
chr17,1644252,1645449,1198,NA,NA,NA
chr17,1710586,1711206,621,NA,NA,blue
chr17,1769809,1770027,219,NA,NA,NA
chr17,1783239,1783408,170,NA,purple,NA
chr17,2022687,2023569,883,NA,NA,blue
chr17,2041279,2041860,582,green,NA,blue
chr17,2060636,2061182,547,green,NA,NA
chr17,2075931,2076789,859,green,NA,NA
chr17,2101381,2102094,714,green,NA,blue
chr17,2179040,2179826,787,NA,NA,NA
chr17,2191597,2192197,601,NA,purple,NA
chr17,2394053,2394497,445,NA,purple,NA
chr17,2905752,2906668,917,NA,NA,NA
chr17,3002874,3003703,830,NA,purple,NA
chr17,3004456,3005048,593,NA,purple,NA
chr17,3694791,3695357,567,NA,NA,NA
chr17,3696682,3697096,415,NA,NA,blue
chr17,3886795,3887309,515,NA,NA,NA
chr17,3935080,3935560,481,green,NA,NA
chr17,3960682,3961036,355,NA,NA,NA
chr17,3962277,3962880,604,NA,NA,NA
chr17,3976777,3977248,472,NA,NA,blue
chr17,4003807,4004594,788,NA,NA,NA
chr17,4449748,4450056,309,NA,NA,NA
chr17,4510018,4510372,355,NA,NA,NA
chr17,4533535,4534097,563,NA,NA,NA
chr17,4536614,4537186,573,NA,NA,NA
chr17,4540526,4541186,661,NA,NA,NA
chr17,4834083,4834634,552,NA,NA,NA
chr17,4851247,4851738,492,NA,NA,NA
chr17,4931957,4932512,556,NA,NA,blue
chr17,4950469,4950815,347,NA,NA,blue
chr17,4968360,4968771,412,NA,NA,blue
chr17,4986703,4987182,480,NA,NA,blue
chr17,6574948,6575316,369,NA,NA,NA
chr17,6893584,6894271,688,green,NA,NA
chr17,7174127,7174322,196,NA,NA,NA
chr17,7204620,7205562,943,NA,purple,NA
chr17,7260570,7261102,533,NA,NA,NA
chr17,7437822,7438886,1065,NA,NA,blue
chr17,7477247,7478364,1118,NA,NA,NA
chr17,7549065,7549615,551,NA,NA,blue
chr17,7560129,7560520,392,NA,NA,blue
chr17,7589170,7589832,663,NA,NA,NA
chr17,7705792,7706175,384,NA,NA,NA
chr17,7844167,7845416,1250,NA,NA,NA
chr17,7851548,7852265,718,green,NA,NA
chr17,7858307,7858805,499,green,NA,blue
chr17,7922620,7923448,829,green,purple,NA
chr17,7989527,7989854,328,NA,purple,NA
chr17,8002610,8003427,818,NA,NA,blue
chr17,8063199,8064181,983,NA,NA,blue
chr17,8163449,8163849,401,NA,NA,blue
chr17,8475825,8476145,321,NA,NA,NA
chr17,8900341,8901170,830,NA,purple,NA
chr17,8941189,8941924,736,NA,purple,NA
chr17,8964763,8965478,716,NA,NA,blue
chr17,9022909,9025134,2226,NA,NA,NA
chr17,9239251,9240757,1507,NA,NA,NA
chr17,9241293,9241668,376,NA,NA,NA
chr17,10128082,10128382,301,NA,purple,NA
chr17,10729177,10729540,364,NA,NA,blue
chr17,10730799,10731324,526,NA,NA,blue
chr17,11598263,11598941,679,NA,NA,blue
chr17,13032037,13032403,367,NA,NA,NA
chr17,15944190,15944694,505,NA,NA,blue
chr17,15966695,15967188,494,NA,purple,NA
chr17,16407386,16408524,1139,NA,NA,NA
chr17,16416547,16417031,485,NA,NA,blue
chr17,17145153,17146086,934,NA,NA,NA
chr17,17206569,17206868,300,NA,NA,blue
chr17,17511911,17512303,393,NA,NA,NA
chr17,17628536,17628828,293,NA,purple,NA
chr17,17685886,17686343,458,green,NA,NA
chr17,17722207,17725633,3427,green,NA,NA
chr17,17726006,17726893,888,green,NA,NA
chr17,17751415,17751915,501,NA,purple,NA
chr17,17757944,17758288,345,NA,purple,NA
chr17,17768444,17769077,634,NA,NA,NA
chr17,17792730,17793340,611,NA,NA,NA
chr17,17824021,17824440,420,NA,purple,NA
chr17,17840449,17841513,1065,NA,NA,NA
chr17,18158015,18158801,787,NA,purple,NA
chr17,18382796,18383698,903,NA,NA,NA
chr17,18966851,18967561,711,NA,purple,NA
chr17,18967839,18968757,919,NA,purple,NA
chr17,18968956,18969741,786,NA,purple,NA
chr17,18993087,18993534,448,NA,NA,NA
chr17,19385089,19385414,326,NA,NA,NA
chr17,19724917,19725201,285,NA,NA,NA
chr17,20843450,20843579,130,NA,NA,NA
chr17,21034083,21035072,990,NA,purple,NA
chr17,21283675,21284052,378,green,NA,blue
chr17,21311022,21311439,418,NA,purple,NA
chr17,21316846,21317571,726,NA,NA,NA
chr17,21463598,21464504,907,NA,NA,NA
chr17,21510793,21511201,409,NA,NA,NA
chr17,27348738,27349808,1071,green,purple,NA
chr17,27367250,27368227,978,green,NA,NA
chr17,27466433,27467074,642,NA,purple,NA
chr17,28251052,28251211,160,NA,NA,NA
chr17,28380255,28381983,1729,NA,NA,NA
chr17,28384738,28385725,988,NA,NA,NA
chr17,28547534,28548305,772,NA,purple,NA
chr17,28725460,28725797,338,green,NA,blue
chr17,28744912,28745256,345,green,NA,blue
chr17,29179522,29179892,371,NA,NA,NA
chr17,29590243,29591588,1346,NA,NA,NA
chr17,30378129,30378495,367,NA,NA,blue
chr17,30667072,30667638,567,NA,NA,NA
chr17,30668867,30669333,467,NA,purple,NA
chr17,30970096,30970498,403,NA,NA,blue
chr17,31308002,31308576,575,NA,NA,NA
chr17,31510039,31510978,940,green,purple,NA
chr17,31581147,31581476,330,green,NA,blue
chr17,32083286,32083634,349,NA,purple,blue
chr17,32084926,32085510,585,NA,purple,NA
chr17,32258350,32258908,559,NA,NA,NA
chr17,32285289,32286461,1173,NA,NA,NA
chr17,34233967,34234322,356,NA,NA,NA
chr17,34254981,34255590,610,NA,NA,blue
chr17,35243992,35245006,1015,green,NA,blue
chr17,35448697,35449978,1282,NA,NA,blue
chr17,35460133,35461007,875,NA,NA,blue
chr17,35731944,35732464,521,NA,NA,NA
chr17,35752486,35753221,736,NA,NA,blue
chr17,35802115,35802423,309,NA,purple,NA
chr17,36608748,36609219,472,NA,NA,NA
chr17,37359817,37360247,431,NA,purple,NA
chr17,38443756,38444379,624,NA,NA,NA
chr17,38451683,38452141,459,NA,NA,NA
chr17,38453181,38453669,489,NA,NA,blue
chr17,38453768,38454381,614,NA,NA,blue
chr17,38654479,38654923,445,NA,NA,NA
chr17,38672825,38673643,819,NA,NA,NA
chr17,38706331,38707193,863,NA,NA,blue
chr17,38724393,38724991,599,NA,NA,NA
chr17,38730633,38730958,326,NA,NA,NA
chr17,38967147,38967734,588,green,NA,blue
chr17,39573810,39574375,566,NA,NA,NA
chr17,39659216,39660260,1045,NA,purple,NA
chr17,40069530,40071764,2235,NA,purple,NA
chr17,40075255,40076145,891,NA,purple,NA
chr17,40190474,40191207,734,NA,NA,NA
chr17,40308795,40309583,789,green,NA,blue
chr17,40332196,40332573,378,NA,purple,NA
chr17,40347835,40349032,1198,NA,NA,NA
chr17,40499106,40499594,489,NA,NA,NA
chr17,40553870,40554403,534,NA,purple,NA
chr17,41812856,41813244,389,NA,NA,blue
chr17,42178801,42179245,445,NA,NA,NA
chr17,42180074,42180642,569,NA,NA,NA
chr17,42289207,42290189,983,green,NA,NA
chr17,42414879,42415659,781,green,NA,NA
chr17,42519004,42520582,1579,NA,purple,NA
chr17,42669735,42671663,1929,NA,NA,NA
chr17,43025428,43025699,272,NA,NA,blue
chr17,44222546,44222865,320,green,NA,blue
chr17,44246276,44246918,643,green,NA,NA
chr17,44259149,44259525,377,green,NA,NA
chr17,44353376,44354913,1538,NA,NA,NA
chr17,44628487,44628821,335,NA,purple,NA
chr17,45143526,45145020,1495,green,purple,NA
chr17,45150086,45150575,490,green,NA,blue
chr17,45223197,45225124,1928,NA,NA,blue
chr17,45247083,45248815,1733,NA,NA,blue
chr17,45395069,45395403,335,NA,NA,blue
chr17,45430884,45431238,355,NA,purple,NA
chr17,46905702,46906300,599,NA,NA,NA
chr17,46943740,46944561,822,NA,NA,NA
chr17,48155958,48156822,865,green,NA,blue
chr17,48526814,48527541,728,NA,NA,NA
chr17,48547722,48548626,905,NA,NA,blue
chr17,48564095,48564894,800,NA,purple,NA
chr17,49362747,49363188,442,NA,NA,blue
chr17,49566231,49566477,247,green,NA,NA
chr17,50130653,50130910,258,green,NA,blue
chr17,50141619,50142477,859,NA,NA,NA
chr17,50153784,50154368,585,NA,NA,NA
chr17,50177972,50178693,722,green,NA,NA
chr17,50468525,50469760,1236,NA,NA,blue
chr17,50533489,50534618,1130,NA,NA,NA
chr17,50829014,50829737,724,green,NA,NA
chr17,50919508,50920056,549,NA,purple,NA
chr17,50935137,50935547,411,NA,NA,NA
chr17,56751249,56752270,1022,NA,NA,NA
chr17,56834803,56835298,496,green,NA,NA
chr17,57086492,57086717,226,green,NA,blue
chr17,57356290,57358075,1786,green,purple,NA
chr17,57406839,57407482,644,NA,purple,NA
chr17,57407947,57408664,718,NA,purple,NA
chr17,57432562,57433187,626,NA,purple,NA
chr17,57440184,57441708,1525,NA,NA,NA
chr17,57445357,57446403,1047,NA,NA,blue
chr17,57447720,57448525,806,NA,NA,blue
chr17,57451573,57452317,745,NA,NA,NA
chr17,57552065,57552633,569,NA,NA,NA
chr17,57553419,57554907,1489,NA,NA,NA
chr17,58487331,58488303,973,NA,NA,blue
chr17,61144860,61145806,947,NA,purple,NA
chr17,62631940,62632587,648,NA,NA,NA
chr17,62724563,62725311,749,green,purple,NA
chr17,63419723,63420860,1138,green,purple,NA
chr17,63433272,63434185,914,green,NA,blue
chr17,63438208,63438907,700,green,purple,NA
chr17,63445310,63446051,742,green,NA,NA
chr17,63450371,63450839,469,NA,NA,NA
chr17,63551812,63552009,198,NA,NA,NA
chr17,63700631,63701752,1122,green,NA,blue
chr17,63931685,63932748,1064,NA,NA,blue
chr17,63997429,63998049,621,NA,NA,blue
chr17,64006483,64006999,517,NA,purple,NA
chr17,64016189,64017707,1519,NA,NA,NA
chr17,64063724,64064352,629,green,purple,NA
chr17,64130664,64131074,411,NA,NA,blue
chr17,64147104,64147646,543,green,NA,NA
chr17,64387316,64388482,1167,NA,NA,NA
chr17,64395984,64396980,997,NA,purple,NA
chr17,64398056,64399150,1095,NA,purple,NA
chr17,64412405,64412912,508,green,NA,NA
chr17,65173367,65173995,629,NA,purple,NA
chr17,67246507,67246919,413,NA,NA,blue
chr17,67289298,67289839,542,NA,NA,NA
chr17,67549801,67550137,337,NA,NA,NA
chr17,68378197,68378643,447,NA,NA,NA
chr17,69327537,69327966,430,NA,NA,blue
chr17,73099264,73099853,590,NA,purple,NA
chr17,73401988,73402365,378,NA,NA,NA
chr17,73474490,73475003,514,NA,NA,NA
chr17,73481729,73482815,1087,NA,NA,NA
chr17,73566780,73567755,976,NA,purple,NA
chr17,73592266,73593086,821,NA,purple,NA
chr17,73616235,73616637,403,NA,NA,NA
chr17,74212120,74212661,542,green,NA,blue
chr17,74234997,74235328,332,NA,purple,NA
chr17,74443278,74443644,367,NA,NA,NA
chr17,74467247,74467893,647,NA,NA,NA
chr17,74710704,74711458,755,NA,NA,NA
chr17,74711688,74712672,985,NA,NA,NA
chr17,74750107,74752050,1944,NA,NA,blue
chr17,74757588,74758814,1227,NA,purple,NA
chr17,74760066,74760602,537,NA,purple,NA
chr17,75036458,75036935,478,NA,NA,NA
chr17,75352042,75352735,694,NA,purple,NA
chr17,75497977,75498996,1020,NA,NA,blue
chr17,75534936,75535484,549,NA,NA,NA
chr17,75633739,75634437,699,green,NA,NA
chr17,75832934,75833724,791,NA,purple,NA
chr17,75843030,75843549,520,NA,NA,NA
chr17,75845068,75845876,809,NA,NA,blue
chr17,75875666,75877707,2042,NA,NA,blue
chr17,75895617,75895952,336,NA,NA,blue
chr17,76145268,76146072,805,green,purple,NA
chr17,76271657,76272858,1202,NA,NA,NA
chr17,76527367,76528303,937,green,purple,blue
chr17,76546564,76547042,479,NA,NA,NA
chr17,76568587,76569140,554,NA,NA,blue
chr17,76947792,76948169,378,NA,NA,NA
chr17,77127739,77128497,759,NA,purple,NA
chr17,77164482,77165429,948,NA,purple,NA
chr17,77245113,77245682,570,NA,NA,NA
chr17,77280439,77280725,287,NA,NA,blue
chr17,77305099,77305562,464,NA,NA,NA
chr17,77315537,77315978,442,green,NA,NA
chr17,77362837,77363307,471,NA,NA,NA
chr17,77374664,77375144,481,NA,NA,NA
chr17,77405256,77405521,266,green,purple,NA
chr17,77439237,77439875,639,NA,NA,NA
chr17,77451723,77452816,1094,NA,NA,NA
chr17,77453651,77454134,484,NA,NA,NA
chr17,77454618,77455033,416,NA,NA,NA
chr17,77457237,77458048,812,NA,NA,NA
chr17,77462097,77462517,421,NA,NA,NA
chr17,77471981,77472782,802,NA,NA,blue
chr17,77546934,77547207,274,green,NA,blue
chr17,77610652,77611305,654,green,NA,NA
chr17,77697562,77698013,452,NA,NA,NA
chr17,77845448,77845851,404,NA,NA,NA
chr17,77847031,77847541,511,NA,NA,NA
chr17,78117658,78118257,600,green,NA,NA
chr17,78121239,78122181,943,NA,NA,NA
chr17,78124911,78125579,669,NA,NA,NA
chr17,78132584,78133018,435,NA,NA,blue
chr17,78134218,78134721,504,NA,NA,blue
chr17,78140621,78140813,193,NA,NA,NA
chr17,78164112,78164442,331,NA,NA,NA
chr17,78176464,78176961,498,NA,NA,NA
chr17,78251518,78251942,425,NA,NA,blue
chr17,78272006,78273116,1111,green,NA,NA
chr17,78341426,78342021,596,NA,purple,NA
chr17,78342073,78342735,663,NA,purple,NA
chr17,78343341,78344224,884,NA,purple,NA
chr17,78356411,78356742,332,NA,NA,NA
chr17,78431130,78431562,433,green,NA,NA
chr17,78827122,78827620,499,NA,purple,NA
chr17,78873730,78874136,407,green,NA,NA
chr17,78882497,78882980,484,green,purple,NA
chr17,78883143,78884413,1271,green,purple,NA
chr17,78917985,78918548,564,NA,purple,NA
chr17,78933844,78934362,519,NA,NA,NA
chr17,79005260,79005857,598,NA,purple,NA
chr17,79779259,79779678,420,green,NA,NA
chr17,79781061,79781459,399,green,NA,NA
chr17,79831625,79832958,1334,green,NA,NA
chr17,79837559,79838020,462,green,NA,NA
chr17,79942650,79943361,712,NA,NA,NA
chr17,79992073,79992598,526,NA,NA,NA
chr17,80679102,80679513,412,NA,NA,NA
chr17,80707975,80708357,383,NA,NA,NA
chr17,80750263,80750858,596,NA,purple,NA
chr17,80761194,80761979,786,NA,purple,NA
chr17,80762859,80763491,633,NA,purple,NA
chr17,80774481,80775017,537,NA,purple,NA
chr17,80826780,80827543,764,NA,purple,NA
chr17,80989184,80989471,288,NA,NA,NA
chr17,81018523,81019040,518,NA,purple,NA
chr17,81210636,81211182,547,NA,NA,NA
chr17,81272747,81273154,408,green,NA,NA
chr17,81284943,81285313,371,NA,purple,NA
chr17,81365048,81365572,525,NA,NA,NA
chr17,81412518,81413230,713,NA,NA,NA
chr17,81437033,81437358,326,NA,NA,NA
chr17,81439081,81439756,676,NA,NA,NA
chr17,81454385,81455046,662,NA,NA,NA
chr17,81455360,81457101,1742,NA,NA,NA
chr17,81536374,81537668,1295,NA,NA,NA
chr17,81710875,81711270,396,NA,NA,blue
chr17,81740424,81740904,481,NA,NA,NA
chr17,81902702,81903256,555,NA,NA,NA
chr17,81966454,81966896,443,NA,NA,blue
chr17,81967358,81967784,427,NA,NA,blue
chr17,82021251,82021752,502,NA,NA,blue
chr17,82229418,82229550,133,NA,NA,NA
chr17,82230463,82230798,336,NA,NA,NA
chr17,82301859,82302549,691,NA,purple,NA
chr17,82315297,82315854,558,NA,NA,NA
chr17,82334151,82334626,476,NA,NA,blue
chr17,82444980,82445697,718,NA,purple,NA
chr17,82448751,82449748,998,NA,NA,NA
chr17,82590805,82591233,429,NA,NA,NA
chr17,82782632,82783186,555,green,NA,NA
chr17,82860006,82860448,443,green,purple,NA
chr17,82876662,82877224,563,NA,NA,NA
chr17,82911714,82912501,788,NA,NA,NA
chr17,82962885,82963622,738,NA,NA,NA
chr17,83024266,83024451,186,NA,NA,NA
chr17,83062121,83062562,442,NA,NA,NA
chr17,83081437,83081625,189,NA,NA,NA
chr18,3526551,3527157,607,NA,NA,NA
chr18,3624233,3625031,799,NA,NA,NA
chr18,3659806,3660581,776,NA,purple,NA
chr18,5059318,5059801,484,NA,NA,NA
chr18,8608599,8609002,404,NA,NA,blue
chr18,8703112,8703755,644,green,NA,blue
chr18,8730341,8730874,534,NA,NA,NA
chr18,9404278,9405211,934,NA,purple,NA
chr18,9433607,9434804,1198,NA,purple,NA
chr18,9707497,9707911,415,NA,NA,blue
chr18,9742172,9743008,837,NA,purple,NA
chr18,9758612,9759147,536,green,NA,NA
chr18,10131321,10131916,596,NA,NA,NA
chr18,10667922,10668295,374,NA,NA,NA
chr18,12038172,12038511,340,NA,NA,NA
chr18,13313244,13313823,580,NA,NA,NA
chr18,13381852,13382476,625,NA,purple,NA
chr18,13456121,13456444,324,NA,NA,NA
chr18,13457100,13457717,618,NA,NA,NA
chr18,13482106,13482625,520,NA,NA,NA
chr18,13505912,13506496,585,NA,NA,NA
chr18,13549377,13550060,684,NA,purple,NA
chr18,13564509,13565017,509,green,NA,blue
chr18,13566971,13567694,724,green,NA,blue
chr18,13610942,13611577,636,NA,NA,blue
chr18,23203483,23203960,478,NA,NA,NA
chr18,23231627,23232076,450,NA,purple,NA
chr18,23237626,23238594,969,NA,purple,NA
chr18,23257932,23258466,535,NA,NA,NA
chr18,23358008,23358471,464,NA,NA,NA
chr18,23871016,23871710,695,NA,NA,NA
chr18,24015766,24016951,1186,NA,NA,blue
chr18,24659930,24660883,954,NA,NA,NA
chr18,25327639,25328258,620,NA,NA,NA
chr18,31497423,31497900,478,NA,NA,blue
chr18,31652236,31652971,736,NA,purple,NA
chr18,31658765,31659732,968,NA,purple,NA
chr18,31685919,31686498,580,NA,NA,blue
chr18,35045197,35046340,1144,NA,purple,NA
chr18,45248288,45249372,1085,NA,NA,NA
chr18,45825528,45826139,612,NA,NA,blue
chr18,45836364,45837004,641,NA,NA,NA
chr18,45837359,45838250,892,NA,NA,NA
chr18,45997538,45998463,926,green,purple,NA
chr18,46027638,46028773,1136,NA,NA,blue
chr18,46918163,46918517,355,NA,NA,NA
chr18,48780974,48781949,976,green,NA,NA
chr18,48797695,48798406,712,NA,NA,NA
chr18,48833927,48834479,553,NA,NA,NA
chr18,48850930,48851762,833,NA,NA,NA
chr18,48934959,48935597,639,NA,purple,NA
chr18,48939353,48939701,349,NA,NA,NA
chr18,49023159,49023969,811,NA,NA,blue
chr18,49024853,49025595,743,NA,NA,NA
chr18,51152216,51152573,358,NA,NA,NA
chr18,54827919,54829097,1179,NA,purple,NA
chr18,57016011,57016381,371,NA,NA,NA
chr18,57428562,57429055,494,NA,NA,NA
chr18,57827702,57828266,565,NA,NA,NA
chr18,62329474,62330251,778,NA,NA,blue
chr18,62437298,62438308,1011,NA,purple,NA
chr18,62586130,62586554,425,NA,NA,NA
chr18,63155374,63155922,549,green,purple,NA
chr18,63321034,63321441,408,NA,NA,blue
chr18,74281934,74282613,680,NA,NA,NA
chr18,76386564,76387256,693,green,NA,NA
chr18,76451426,76452450,1025,NA,purple,NA
chr18,76496242,76496720,479,green,NA,blue
chr18,76518285,76519505,1221,green,NA,NA
chr18,76528503,76528985,483,NA,NA,blue
chr18,76588387,76589404,1018,NA,purple,NA
chr18,76619962,76620348,387,NA,purple,NA
chr18,76823678,76824157,480,NA,NA,blue
chr18,76922003,76922381,379,NA,NA,NA
chr18,77032292,77032711,420,NA,NA,NA
chr18,77055955,77056682,728,green,purple,NA
chr18,77098303,77099036,734,NA,NA,NA
chr18,77101474,77102387,914,NA,NA,NA
chr18,77107974,77108690,717,NA,NA,NA
chr18,77111461,77111986,526,NA,NA,blue
chr18,77112490,77112994,505,NA,NA,blue
chr18,77133146,77133378,233,NA,NA,NA
chr18,79398998,79399619,622,green,purple,NA
chr18,79402866,79403865,1000,green,purple,NA
chr18,79508235,79508561,327,NA,NA,NA
chr18,79509254,79509489,236,NA,NA,NA
chr18,79608968,79609289,322,NA,NA,blue
chr18,79856638,79857075,438,NA,NA,NA
chr18,79965020,79965683,664,NA,NA,NA
chr19,511033,511861,829,NA,NA,NA
chr19,660383,661396,1014,green,NA,NA
chr19,718784,721184,2401,NA,NA,NA
chr19,722448,723076,629,NA,NA,NA
chr19,727918,728481,564,NA,NA,NA
chr19,788905,789537,633,NA,NA,NA
chr19,801069,801719,651,NA,NA,NA
chr19,843017,843363,347,NA,NA,NA
chr19,843687,844481,795,NA,NA,NA
chr19,852685,853875,1191,NA,NA,NA
chr19,862483,863458,976,NA,NA,NA
chr19,908695,909101,407,green,NA,NA
chr19,909376,909752,377,green,NA,NA
chr19,924635,924911,277,green,NA,blue
chr19,932372,933627,1256,green,NA,NA
chr19,934705,935580,876,green,NA,NA
chr19,940504,941703,1200,green,NA,NA
chr19,953425,953826,402,NA,NA,NA
chr19,1027646,1028944,1299,NA,NA,NA
chr19,1065182,1065375,194,green,NA,blue
chr19,1066160,1066670,511,green,purple,NA
chr19,1068362,1068764,403,green,purple,NA
chr19,1136308,1136643,336,NA,NA,NA
chr19,1172663,1173128,466,NA,NA,NA
chr19,1192343,1192872,530,NA,purple,NA
chr19,1207709,1208256,548,NA,purple,NA
chr19,1244965,1245349,385,NA,purple,NA
chr19,1258837,1259256,420,NA,NA,blue
chr19,1259739,1260515,777,NA,NA,NA
chr19,1262419,1262941,523,NA,NA,NA
chr19,1265671,1266337,667,NA,NA,NA
chr19,1267563,1268103,541,NA,NA,NA
chr19,1362905,1363815,911,NA,purple,NA
chr19,1367066,1367987,922,NA,purple,NA
chr19,1396095,1396740,646,NA,NA,blue
chr19,1402663,1403531,869,NA,NA,blue
chr19,1444823,1444983,161,NA,NA,blue
chr19,1560426,1561061,636,NA,NA,NA
chr19,1609129,1609719,591,green,purple,NA
chr19,1673499,1673793,295,green,NA,NA
chr19,1851480,1852845,1366,NA,NA,blue
chr19,1854858,1855094,237,NA,NA,NA
chr19,1859988,1860434,447,green,NA,blue
chr19,1861552,1862024,473,green,NA,NA
chr19,1948603,1949138,536,NA,NA,NA
chr19,2041585,2043073,1489,NA,purple,NA
chr19,2056117,2056599,483,green,purple,NA
chr19,2062307,2062745,439,NA,purple,NA
chr19,2167486,2167821,336,NA,purple,NA
chr19,2290815,2291699,885,NA,purple,NA
chr19,2294101,2295083,983,NA,NA,NA
chr19,2302154,2303395,1242,NA,NA,NA
chr19,2332197,2334200,2004,NA,purple,NA
chr19,2341271,2342421,1151,NA,NA,NA
chr19,2361333,2361920,588,NA,NA,NA
chr19,2491355,2491827,473,green,NA,NA
chr19,2495643,2495953,311,green,NA,NA
chr19,2556311,2556514,204,NA,NA,NA
chr19,2613726,2614366,641,NA,NA,blue
chr19,2616876,2617354,479,NA,purple,NA
